id,First Payment Date,First Payment Value
12356857,,
12356805,,
12356715,,
12356665,,
12356604,,
12356596,,
12356559,,
12356480,,
12356472,3/23/16 10:42 AM,71.4
12356468,,
12356456,,
12356417,,
12356406,,
12356404,,
12356185,,
12356172,,
12356171,,
12356120,,
12356090,,
12356060,,
12356047,,
12355986,,
12355981,,
12355977,,
12355976,,
12355942,,
12355894,,
12355834,,
12355825,,
12355790,,
12355782,,
12355743,,
12355692,,
12355618,,
12355443,,
12355417,,
12355375,,
12355284,,
12355268,,
12355240,,
12355207,,
12355041,,
12354918,,
12354880,,
12354875,,
12354873,,
12354778,,
12354704,,
12354699,,
12354663,,
12354612,4/21/16 1:46 PM,9.95
12354556,,
12354545,,
12354480,,
12354472,,
12354470,,
12354418,,
12354407,,
12354246,4/14/16 8:33 AM,71.4
12354243,,
12354153,,
12354137,,
12354007,,
12353934,,
12353911,,
12353905,,
12353903,,
12353879,4/12/16 4:18 AM,9.95
12353701,,
12353625,,
12353570,4/20/16 6:24 PM,9.95
12353555,,
12353546,,
12353504,,
12353476,,
12353426,,
12353394,,
12353370,,
12353355,,
12353346,,
12353333,,
12353286,,
12353232,,
12353226,,
12353070,,
12352940,,
12352896,,
12352884,,
12352861,,
12352764,,
12352726,,
12352690,,
12352689,,
12352684,,
12352616,,
12352587,,
12352585,,
12352583,,
12352575,,
12352554,,
12352547,,
12352545,,
12352527,,
12352380,,
12352374,,
12352366,,
12352347,,
12352345,3/16/16 6:27 PM,71.4
12352271,,
12352269,,
12352253,,
12352243,,
12352219,,
12352208,3/16/16 6:42 PM,9.95
12352090,,
12352078,,
12352018,,
12351974,,
12351969,,
12351932,,
12351916,,
12351780,,
12351751,,
12351724,,
12351722,,
12351716,,
12351696,,
12351637,,
12351620,,
12351603,,
12351601,,
12351597,,
12351582,,
12351564,,
12351356,,
12351323,,
12351302,,
12351279,,
12351270,,
12351250,,
12351219,,
12351204,,
12351154,,
12351078,,
12351044,,
12351043,,
12351033,,
12351029,,
12351020,,
12351014,,
12350981,,
12350978,,
12350944,,
12350884,,
12350871,,
12350859,,
12350789,,
12350787,,
12350689,,
12350684,,
12350601,,
12350564,,
12350415,,
12350398,,
12350396,,
12350395,,
12350392,,
12350379,,
12350377,,
12350376,,
12350375,,
12350352,,
12350338,,
12350247,,
12350156,,
12350152,,
12350142,,
12350069,,
12350030,,
12350026,,
12350025,,
12349884,,
12349797,,
12349729,,
12349665,,
12349609,,
12349464,,
12349301,,
12349295,,
12349152,,
12349028,,
12349015,,
12348994,3/21/16 11:15 AM,71.4
12348969,,
12348964,,
12348963,,
12348957,,
12348954,,
12348936,,
12348927,,
12348925,,
12348913,,
12348885,,
12348793,,
12348776,,
12348725,,
12348679,,
12348628,,
12348596,,
12348568,,
12348539,,
12348535,,
12348523,,
12348429,,
12348389,,
12348319,,
12348240,,
12348213,,
12348199,,
12348115,,
12348078,,
12348012,,
12347977,,
12347922,,
12347667,,
12347608,,
12347515,,
12347514,,
12347490,,
12347475,,
12347391,,
12347371,,
12347350,,
12347308,,
12347193,,
12347185,,
12347184,,
12347181,,
12347148,,
12347146,,
12347108,3/12/16 8:19 AM,19.95
12347106,,
12347051,,
12347046,,
12346941,,
12346879,,
12346873,,
12346823,3/31/16 12:27 PM,155.4
12346780,,
12346760,,
12346738,,
12346718,,
12346558,,
12346556,,
12345962,,
12345961,,
12345938,,
12345930,,
12345870,,
12345855,,
12345759,,
12345745,,
12345708,,
12345578,,
12345573,4/6/16 9:42 AM,71.4
12345564,,
12345532,,
12345524,,
12345461,,
12345383,,
12345380,,
12345379,,
12345375,,
12345370,,
12345368,,
12345367,,
12345321,,
12345293,,
12345279,,
12345129,,
12344934,,
12344928,,
12344912,,
12344904,,
12344878,,
12344786,,
12344731,,
12344712,,
12344697,,
12344619,,
12344608,,
12344598,,
12344560,,
12344532,,
12344528,,
12344473,,
12344406,,
12344339,,
12344338,,
12344274,,
12344266,,
12344245,,
12344230,,
12344182,,
12344172,,
12344117,,
12344105,,
12344100,,
12344047,,
12344046,,
12344032,,
12343887,,
12343874,,
12343862,,
12343846,,
12343842,,
12343810,,
12343734,,
12343689,,
12343676,3/21/16 3:00 AM,71.4
12343597,,
12343329,,
12343311,,
12343299,,
12343284,,
12343271,,
12343263,,
12343188,,
12343141,,
12343135,,
12343113,,
12343073,,
12343071,,
12343061,,
12343021,,
12342892,,
12342890,,
12342800,,
12342783,,
12342753,,
12342749,,
12342723,,
12342701,,
12342666,,
12342635,,
12342535,,
12342475,,
12342399,,
12342344,,
12342342,,
12342334,,
12342314,,
12342293,,
12342228,,
12342221,,
12342195,,
12342128,,
12342090,,
12342026,,
12341989,,
12341977,,
12341922,,
12341921,,
12341884,,
12341853,3/11/16 2:31 AM,19.95
12341837,,
12341760,,
12341734,,
12341730,,
12341729,,
12341718,,
12341717,,
12341716,5/9/16 3:27 AM,155.4
12341646,,
12341635,,
12341630,,
12341505,,
12341470,,
12341459,,
12341406,,
12341389,,
12341349,,
12341329,,
12341321,,
12341316,,
12341248,,
12341222,,
12341213,,
12341138,,
12341136,,
12341117,,
12341102,,
12341101,,
12341096,,
12341054,,
12341052,,
12341051,,
12341002,,
12340948,,
12340916,,
12340897,,
12340892,,
12340890,,
12340821,,
12340760,,
12340719,,
12340709,,
12340679,,
12340638,,
12340625,,
12340609,,
12340591,,
12340571,,
12340567,,
12340555,,
12340541,,
12340535,,
12340529,,
12340526,,
12340515,,
12340512,,
12340424,,
12340422,,
12340407,,
12340398,,
12340338,,
12340237,,
12340215,,
12340185,,
12340123,,
12340056,,
12340043,,
12340033,,
12340032,,
12340025,,
12340009,,
12339939,,
12339899,,
12339897,,
12339857,,
12339845,,
12339836,,
12339828,,
12339778,,
12339740,,
12339668,,
12339607,3/21/16 7:35 PM,9.95
12339575,,
12339553,3/21/16 11:18 AM,9.95
12339493,,
12339483,,
12339439,,
12339420,,
12339408,,
12339374,,
12339325,3/18/16 10:58 PM,71.4
12339297,3/18/16 8:02 AM,9.95
12339227,,
12339225,,
12339198,,
12339147,,
12339132,,
12339123,,
12339098,,
12339092,,
12339042,,
12339024,,
12338997,,
12338956,,
12338955,,
12338954,,
12338938,,
12338899,,
12338866,,
12338854,,
12338776,,
12338770,,
12338762,,
12338760,,
12338748,,
12338721,,
12338712,,
12338698,,
12338645,,
12338622,,
12338548,,
12338545,,
12338447,,
12338411,,
12338310,3/20/16 8:08 PM,9.95
12338279,,
12338273,,
12338265,,
12338203,3/14/16 6:28 PM,155.4
12338188,,
12338182,,
12338177,,
12338169,,
12338146,,
12338114,,
12338107,,
12338102,,
12338093,,
12338000,,
12337990,,
12337919,,
12337915,,
12337914,,
12337909,,
12337901,,
12337888,,
12337884,,
12337818,,
12337814,,
12337811,,
12337788,,
12337778,,
12337699,,
12337666,,
12337639,,
12337605,,
12337568,,
12337441,,
12337438,,
12337427,,
12337392,,
12337355,,
12337271,,
12337263,,
12337043,,
12337042,,
12337021,,
12336944,,
12336886,,
12336852,,
12336782,,
12336757,,
12336751,,
12336696,,
12336693,,
12336675,,
12336601,,
12336586,,
12336583,,
12336527,,
12336510,,
12336507,,
12336444,,
12336317,,
12336304,,
12336292,,
12336267,,
12336255,,
12336252,,
12336225,,
12336156,,
12336138,,
12335981,,
12335968,,
12335967,,
12335962,,
12335960,,
12335934,,
12335900,,
12335885,,
12335783,,
12335777,,
12335762,,
12335643,,
12335640,,
12335377,,
12335308,,
12335272,,
12335266,,
12335265,,
12335247,,
12335242,,
12335230,,
12335220,,
12335200,,
12335164,,
12335135,,
12335098,,
12335094,,
12335084,,
12335068,,
12335041,,
12335009,,
12334966,,
12334894,,
12334875,4/25/16 1:15 PM,71.4
12334862,,
12334800,,
12334767,,
12334763,,
12334761,,
12334752,,
12334671,,
12334667,,
12334657,,
12334631,,
12334598,,
12334588,,
12334580,,
12334542,,
12334524,,
12334521,,
12334393,,
12334115,,
12333932,,
12333909,,
12333871,,
12333868,,
12333816,,
12333804,,
12333779,,
12333660,,
12333631,,
12333584,,
12333549,3/10/16 4:34 PM,9.95
12333547,,
12333546,,
12333542,,
12333540,,
12333264,,
12333120,,
12333099,,
12333082,,
12333037,,
12332989,,
12332948,,
12332911,,
12332868,,
12332866,,
12332829,,
12332678,,
12332582,,
12332574,,
12332560,,
12332556,,
12332554,,
12332515,,
12332505,,
12332499,,
12332417,,
12332408,3/10/16 3:42 PM,155.4
12332364,,
12332319,,
12332301,,
12332290,,
12332289,,
12332284,,
12332275,,
12332250,,
12332213,,
12332191,,
12332153,,
12332144,,
12332137,,
12332130,,
12332090,,
12331824,,
12331821,,
12331632,,
12331570,3/29/16 2:46 PM,9.95
12331540,,
12331539,,
12331511,,
12331490,,
12331477,,
12331385,,
12331358,,
12331311,,
12331306,,
12331212,,
12331123,,
12331122,,
12331078,,
12330954,,
12330893,,
12330843,,
12330840,,
12330839,,
12330795,,
12330726,,
12330707,,
12330669,,
12330647,3/21/16 7:57 AM,9.95
12330627,,
12330619,,
12330596,,
12330584,,
12330582,,
12330427,,
12330156,,
12330154,,
12330114,,
12330113,,
12330016,,
12330004,,
12329982,,
12329969,,
12329949,,
12329770,,
12329701,,
12329672,,
12329670,,
12329650,,
12329649,,
12329362,,
12329141,,
12329100,,
12329007,,
12328990,,
12328863,,
12328843,,
12328824,,
12328762,,
12328710,,
12328699,,
12328666,,
12328549,,
12328541,,
12328517,,
12328509,,
12328382,,
12328364,,
12328236,,
12328188,,
12328144,,
12328059,,
12328031,,
12327967,,
12327966,,
12327951,,
12327947,,
12327852,,
12327850,,
12327844,,
12327826,,
12327825,,
12327769,,
12327751,,
12327630,,
12327615,,
12327605,,
12327573,3/14/16 10:12 PM,9.95
12327509,,
12327506,,
12327494,,
12327465,,
12327411,,
12327399,,
12327383,,
12327249,,
12327194,,
12327192,,
12327188,,
12327176,,
12327066,,
12327063,,
12326810,,
12326756,,
12326743,,
12326729,,
12326594,,
12326503,,
12326495,,
12326462,,
12326246,,
12326233,,
12326221,,
12325980,,
12325849,,
12325773,,
12325636,,
12325614,,
12325590,,
12325515,,
12325514,,
12325495,,
12325406,,
12325352,,
12325350,,
12325349,,
12325262,,
12325242,,
12325211,,
12325201,,
12325114,,
12325092,,
12325090,,
12325075,,
12325035,,
12325033,,
12325008,,
12325007,,
12325005,,
12325003,,
12324985,,
12324958,,
12324840,,
12324799,,
12324757,,
12324756,,
12324713,,
12324671,,
12324637,,
12324609,,
12324576,,
12324556,,
12324505,,
12324501,,
12324499,,
12324481,,
12324474,,
12324406,,
12324401,,
12324341,,
12324282,,
12324232,,
12324224,,
12324210,,
12324209,,
12324140,,
12324128,,
12324112,,
12324092,,
12324087,,
12324084,,
12324021,,
12324015,,
12324013,,
12324012,,
12324006,,
12324002,,
12324000,,
12323975,,
12323971,,
12323965,,
12323955,,
12323953,,
12323943,,
12323852,,
12323848,,
12323846,4/3/16 8:40 PM,9.95
12323797,3/10/16 12:18 PM,71.4
12323790,,
12323789,,
12323779,,
12323705,,
12323672,,
12323619,,
12323613,,
12323586,,
12323564,,
12323507,,
12323488,,
12323477,,
12323420,,
12323410,,
12323348,,
12323316,,
12323220,,
12323203,,
12323070,,
12323031,,
12322984,,
12322968,,
12322962,,
12322952,3/18/16 6:54 AM,9.95
12322948,,
12322940,,
12322864,,
12322842,,
12322804,,
12322800,,
12322745,,
12322622,,
12322613,,
12322573,,
12322547,,
12322436,,
12322414,,
12322329,,
12322281,,
12322240,,
12322120,,
12321852,,
12321663,,
12321646,,
12321642,,
12321631,,
12321620,,
12321601,,
12321547,,
12321543,,
12321541,,
12321536,,
12321507,,
12321491,,
12321485,,
12321471,,
12321072,,
12320800,,
12320715,,
12320705,,
12320679,,
12320661,,
12320637,,
12320601,,
12320578,,
12320553,,
12320518,3/10/16 11:25 AM,71.4
12320512,,
12320432,,
12320347,,
12320322,,
12320229,,
12320224,,
12320222,,
12320163,,
12320156,,
12320143,,
12320036,,
12320006,,
12319998,,
12319997,,
12319995,,
12319977,,
12319976,,
12319962,,
12319932,,
12319930,,
12319874,,
12319856,,
12319700,,
12319687,,
12319643,,
12319588,,
12319552,,
12319382,,
12319187,,
12319179,,
12319122,,
12319110,,
12318956,,
12318929,,
12318892,,
12318851,,
12318789,,
12318773,,
12318772,,
12318754,,
12318750,,
12318712,,
12318611,,
12318501,,
12318462,,
12318380,,
12318376,,
12318346,,
12318315,,
12318313,,
12318256,,
12318174,,
12318160,,
12318149,,
12318142,,
12318129,,
12318122,,
12318072,,
12318051,,
12318019,,
12317937,,
12317918,,
12317917,,
12317914,,
12317883,,
12317863,,
12317854,,
12317485,,
12317398,,
12317325,,
12317243,,
12317051,,
12317034,,
12316910,,
12316898,,
12316846,,
12316786,,
12316719,,
12316686,,
12316571,,
12316526,,
12316501,,
12316497,,
12316495,,
12316263,,
12316180,,
12316169,,
12316091,,
12316082,,
12316068,,
12316067,,
12315949,,
12315943,,
12315915,,
12315867,,
12315845,,
12315842,,
12315823,,
12315810,,
12315793,,
12315785,,
12315781,,
12315767,,
12315710,,
12315668,,
12315606,,
12315592,,
12315591,,
12315488,,
12315487,,
12315461,,
12315460,,
12315444,,
12315440,,
12315431,,
12315426,,
12315367,,
12315361,,
12315351,,
12315349,,
12315348,,
12315342,,
12315339,,
12315338,,
12315337,,
12315335,,
12315322,,
12315289,,
12315288,,
12315281,,
12315280,,
12315279,,
12315254,,
12315233,,
12315228,,
12315227,,
12315143,,
12315130,,
12315118,,
12315106,,
12315086,,
12315085,,
12315080,,
12315047,,
12315011,,
12314964,,
12314951,,
12314948,,
12314921,,
12314865,,
12314852,,
12314795,,
12314741,,
12314707,,
12314655,,
12314646,,
12314535,,
12314509,,
12314373,,
12314348,,
12314293,,
12314287,,
12314273,,
12314269,,
12314252,,
12314173,,
12314108,,
12314059,,
12314038,,
12314021,,
12314005,,
12313978,,
12313973,,
12313955,,
12313929,,
12313916,,
12313891,,
12313890,,
12313822,,
12313799,,
12313778,,
12313748,3/10/16 10:02 AM,71.4
12313639,,
12313623,,
12313442,,
12313435,,
12313430,,
12313421,,
12313414,,
12313390,,
12313314,,
12313294,,
12313206,,
12313202,,
12313175,,
12312958,,
12312777,,
12312771,,
12312733,,
12312732,,
12312730,,
12312728,,
12312726,,
12312722,,
12312708,,
12312707,,
12312702,,
12312700,,
12312697,,
12312696,,
12312684,,
12312672,,
12312663,,
12312659,,
12312621,,
12312521,,
12312511,,
12312482,,
12312181,,
12312067,,
12312047,,
12311988,,
12311952,,
12311938,,
12311923,,
12311910,,
12311906,,
12311813,,
12311794,,
12311787,,
12311763,,
12311738,,
12311706,,
12311601,,
12311589,,
12311576,,
12311541,,
12311502,,
12311493,,
12311485,,
12311438,,
12311403,,
12311379,,
12311371,,
12311354,,
12311328,,
12311320,,
12311309,,
12311306,,
12311207,,
12311203,,
12311179,,
12311062,,
12311056,,
12311034,,
12310995,,
12310991,,
12310978,,
12310902,,
12310887,,
12310873,,
12310786,,
12310705,,
12310687,,
12310659,,
12310496,,
12310491,,
12310482,,
12310479,,
12310471,,
12310466,,
12310452,,
12310411,,
12310407,,
12310364,,
12310342,,
12310333,,
12310318,,
12310317,,
12310263,,
12310223,,
12310220,,
12310216,,
12310199,,
12310184,,
12310181,,
12310144,,
12310073,,
12310072,,
12310048,,
12310024,,
12310016,,
12309969,,
12309958,,
12309925,,
12309883,,
12309771,,
12309770,,
12309744,,
12309736,,
12309686,,
12309500,,
12309496,,
12309407,,
12309389,,
12309344,,
12309221,,
12309220,,
12309151,,
12308979,3/10/16 8:33 PM,9.95
12308952,,
12308730,,
12308642,,
12308633,,
12308591,3/24/16 8:21 AM,9.95
12308545,,
12308477,,
12308452,,
12308440,,
12308398,,
12308263,,
12308235,,
12308202,,
12308173,,
12308114,,
12308067,,
12308024,,
12307998,,
12307934,,
12307743,,
12307707,,
12307624,,
12307489,,
12307480,,
12307479,,
12307333,,
12307329,,
12307328,,
12307327,,
12307286,,
12307176,,
12307162,3/16/16 8:47 AM,155.4
12307159,,
12307075,,
12307027,,
12306985,,
12306959,,
12306957,,
12306887,,
12306742,,
12306700,,
12306698,,
12306697,,
12306503,4/6/16 10:41 AM,9.95
12306491,,
12306458,,
12306439,,
12306352,,
12306308,,
12306137,,
12306046,,
12305982,,
12305967,4/5/16 10:16 AM,9.95
12305952,,
12305912,,
12305830,,
12305820,,
12305819,,
12305797,,
12305749,,
12305736,,
12305708,,
12305682,,
12305656,,
12305652,,
12305638,,
12305624,,
12305602,,
12305568,,
12305532,,
12305508,,
12305480,,
12305473,,
12305468,,
12305443,,
12305405,,
12305343,,
12305342,,
12305333,,
12305316,3/28/16 8:52 AM,71.4
12305313,,
12305198,,
12305191,,
12305180,,
12305120,,
12305077,,
12305065,,
12305047,,
12304985,,
12304870,,
12304785,,
12304738,,
12304719,,
12304647,,
12304462,,
12304457,,
12304438,,
12304405,,
12304395,,
12304384,,
12304315,,
12304278,,
12304144,,
12304118,,
12303930,,
12303910,,
12303797,,
12303772,,
12303736,,
12303671,,
12303669,,
12303651,,
12303631,3/28/16 1:17 AM,9.95
12303597,,
12303461,,
12303393,,
12303381,,
12303244,,
12303210,,
12303208,,
12303175,,
12303045,,
12302999,,
12302988,,
12302987,3/10/16 8:01 AM,155.4
12302960,,
12302939,,
12302887,,
12302830,,
12302769,,
12302696,,
12302683,,
12302681,,
12302614,,
12302572,,
12302558,3/21/16 12:02 AM,9.95
12302497,,
12302435,,
12302430,,
12302326,,
12302281,,
12302277,,
12302262,,
12302256,,
12302255,,
12302243,,
12302242,,
12302226,,
12302218,,
12302076,,
12302050,3/20/16 11:20 AM,71.4
12301970,,
12301773,,
12301746,,
12301719,,
12301628,,
12301588,4/18/16 12:16 AM,19.95
12301503,,
12301424,,
12301377,,
12301341,,
12301319,,
12301120,,
12301111,,
12301042,,
12300929,,
12300927,,
12300926,,
12300873,,
12300773,,
12300755,,
12300555,,
12300481,,
12300440,,
12300432,,
12300396,,
12300379,,
12300144,,
12300079,,
12300057,,
12300047,,
12300013,,
12299907,,
12299904,,
12299876,,
12299846,,
12299818,,
12299726,,
12299641,,
12299548,,
12299538,,
12299528,,
12299517,,
12299454,,
12299438,,
12299404,,
12299393,,
12299389,,
12299385,,
12299336,,
12298979,,
12298966,,
12298903,,
12298885,,
12298820,,
12298810,,
12298768,3/9/16 11:53 PM,9.95
12298733,,
12298718,,
12298682,,
12298673,,
12298591,,
12298438,,
12298421,,
12298386,,
12298384,,
12298367,,
12298337,,
12298320,,
12298315,,
12298227,,
12298201,,
12298184,,
12298180,,
12298130,,
12298128,,
12298113,,
12298009,,
12297964,,
12297956,,
12297929,,
12297914,,
12297910,,
12297896,,
12297791,,
12297774,,
12297720,,
12297719,,
12297692,,
12297677,,
12297656,,
12297623,,
12297580,3/14/16 2:18 PM,155.4
12297577,,
12297471,,
12297316,,
12297231,,
12297207,,
12297203,,
12297189,,
12297166,,
12297074,,
12297030,,
12296966,,
12296959,,
12296899,,
12296880,,
12296861,,
12296851,,
12296824,,
12296773,,
12296700,,
12296688,,
12296687,,
12296679,,
12296668,,
12296573,,
12296568,,
12296561,,
12296229,,
12296204,,
12296191,,
12296190,,
12296182,,
12296134,,
12296084,,
12296067,,
12296027,,
12295820,,
12295780,,
12295771,,
12295654,,
12295630,,
12295606,,
12295533,,
12295515,,
12295510,,
12295426,,
12295395,,
12295373,,
12295372,,
12295348,,
12295345,,
12295307,,
12295197,,
12295174,,
12295169,,
12295136,,
12295132,,
12295102,,
12295082,,
12295049,,
12295001,,
12294962,,
12294961,3/9/16 8:26 PM,19.95
12294958,,
12294899,,
12294813,,
12294812,,
12294786,,
12294781,,
12294744,,
12294682,,
12294653,,
12294592,,
12294581,,
12294566,,
12294537,3/9/16 8:11 PM,9.95
12294528,,
12294522,,
12294410,,
12294392,,
12293955,,
12293709,,
12293698,,
12293686,,
12293641,,
12293628,,
12293609,,
12293556,,
12293552,,
12293527,,
12293283,,
12293101,,
12292895,,
12292860,3/18/16 1:30 PM,9.95
12292849,3/17/16 6:34 AM,9.95
12292846,,
12292822,,
12292734,,
12292689,,
12292665,,
12292544,,
12292530,,
12292521,,
12292402,,
12292372,,
12292363,,
12292351,,
12292308,,
12292288,,
12292237,,
12292207,,
12292173,,
12292152,,
12292091,,
12292051,3/18/16 6:37 PM,71.4
12292047,,
12292037,,
12292005,4/13/16 4:13 AM,9.95
12291928,,
12291923,,
12291921,,
12291916,,
12291832,,
12291817,,
12291727,,
12291726,,
12291699,,
12291632,,
12291630,3/17/16 8:32 PM,71.4
12291628,,
12291621,,
12291619,,
12291599,,
12291552,,
12291541,,
12291511,,
12291430,3/18/16 5:13 AM,9.95
12291415,,
12291407,,
12291376,,
12291363,,
12291353,,
12291349,,
12291312,,
12291311,,
12291302,,
12291299,,
12291184,,
12291177,,
12291069,,
12291061,,
12290997,,
12290963,,
12290943,,
12290934,,
12290819,,
12290814,,
12290768,,
12290735,,
12290727,,
12290714,,
12290665,,
12290636,,
12290596,,
12290576,,
12290566,,
12290557,,
12289633,,
12289601,,
12289582,,
12289560,,
12289558,,
12289551,,
12289518,,
12289512,,
12289466,,
12289427,,
12289425,,
12289405,,
12289370,,
12289366,,
12289364,,
12289356,,
12289311,,
12289019,,
12289015,,
12289012,,
12289005,,
12288647,,
12288532,,
12288453,,
12288335,,
12288226,,
12288072,,
12288050,,
12288013,,
12287974,,
12287958,,
12287938,,
12287897,,
12287872,,
12287850,,
12287847,,
12287844,,
12287834,,
12287802,,
12287766,,
12287676,,
12287649,,
12287603,,
12287592,,
12287452,,
12287419,,
12287416,,
12287390,,
12287364,3/9/16 3:31 PM,155.4
12287342,,
12287273,,
12287271,,
12287238,,
12287155,,
12287136,,
12287075,,
12287043,3/28/16 4:32 AM,9.95
12287039,,
12287012,,
12287006,,
12286983,,
12286982,,
12286973,,
12286860,,
12286847,,
12286837,3/15/16 3:10 PM,166.04
12286834,,
12286756,,
12286738,,
12286734,,
12286732,,
12286699,,
12286579,,
12286538,,
12286494,,
12286459,,
12286441,,
12286435,,
12286418,,
12286417,,
12286416,,
12286350,,
12286343,,
12286084,,
12286010,,
12285989,,
12285924,,
12285907,,
12285896,,
12285880,,
12285845,,
12285818,,
12285779,,
12285772,,
12285749,,
12285668,,
12285661,,
12285629,,
12285628,,
12285609,,
12285422,,
12284813,4/13/16 1:32 PM,9.95
12284589,,
12284397,,
12284393,,
12284385,,
12284290,,
12284234,,
12284223,,
12284194,,
12283626,,
12283615,,
12283575,,
12283567,,
12283520,,
12283447,,
12283431,,
12283429,,
12283424,,
12283417,,
12283401,,
12283380,,
12283338,,
12283282,,
12283263,,
12283167,,
12283159,,
12283139,,
12283124,,
12283101,,
12283077,,
12283067,,
12283037,6/4/16 2:50 PM,9.95
12283034,,
12282991,,
12282955,,
12282953,,
12282882,,
12282880,,
12282701,,
12282666,,
12282558,,
12282546,,
12282543,,
12282502,,
12282477,,
12282448,,
12282376,,
12282269,,
12282262,,
12282260,,
12282133,,
12282127,,
12282072,3/9/16 1:18 PM,9.95
12282060,,
12282056,,
12281986,,
12281938,,
12281907,,
12281856,,
12281855,,
12281833,,
12281807,,
12281802,,
12281757,,
12281742,,
12281626,,
12281601,,
12281600,,
12281587,,
12281579,,
12281574,,
12281571,,
12281557,,
12281536,,
12281531,,
12281489,,
12281447,,
12281235,,
12281008,,
12281006,,
12280969,,
12280968,,
12280913,,
12280910,,
12280789,3/21/16 1:27 PM,9.95
12280781,,
12280747,,
12280740,,
12280731,,
12280718,,
12280717,,
12280709,,
12280650,,
12280613,,
12280587,,
12280554,,
12280546,,
12280476,,
12280383,,
12280342,,
12280272,,
12280270,3/28/16 12:15 PM,9.95
12280242,,
12280223,,
12280215,,
12280058,,
12279989,,
12279978,,
12279968,,
12279935,,
12279932,,
12279911,,
12279906,,
12279904,,
12279901,,
12279899,,
12279884,,
12279883,,
12279881,,
12279831,,
12279830,,
12279829,,
12279808,,
12279766,,
12279739,,
12279647,,
12279617,,
12279561,,
12279532,,
12279528,,
12279499,,
12279369,,
12279354,,
12279297,3/15/16 10:51 AM,50
12279278,,
12279256,,
12279213,,
12279174,,
12279169,,
12279144,,
12279141,,
12279132,,
12279130,,
12279124,,
12279116,,
12279112,,
12279106,,
12278842,,
12278832,,
12278821,,
12278800,,
12278793,,
12278671,,
12278638,,
12278620,,
12278524,,
12278438,,
12278343,,
12278289,,
12278273,,
12278271,,
12278268,,
12278242,,
12278208,,
12278166,,
12278150,,
12277803,,
12277726,,
12277722,,
12277710,,
12277691,,
12277686,,
12277647,,
12277641,,
12277640,,
12277638,,
12277466,,
12277392,,
12277379,,
12277367,,
12277349,,
12277339,,
12277325,,
12277238,,
12277206,,
12277202,,
12277200,,
12277195,,
12277173,,
12277100,,
12277088,,
12277006,,
12276661,,
12276387,,
12276364,,
12276362,,
12276343,,
12276170,,
12276159,,
12276157,,
12276155,,
12276151,,
12276104,,
12276020,,
12275983,,
12275965,,
12275963,,
12275960,,
12275945,,
12275758,,
12275753,,
12275750,,
12275737,,
12275717,,
12275681,,
12275678,,
12275665,,
12275659,,
12275652,,
12275651,,
12275616,,
12275589,,
12275571,,
12275557,,
12275551,,
12275542,,
12275512,,
12275420,,
12275293,,
12275244,,
12275212,,
12275210,,
12275177,,
12275174,,
12275123,,
12275085,4/17/16 2:02 PM,9.95
12275080,,
12275031,,
12275017,,
12274979,,
12274910,,
12274847,,
12274756,,
12274752,,
12274744,,
12274722,,
12274712,,
12274698,,
12274695,,
12274693,,
12274607,,
12274557,,
12274554,,
12274535,,
12274495,,
12274456,,
12274454,,
12274384,,
12274379,,
12274362,,
12274333,,
12274313,,
12274308,,
12274228,,
12274220,,
12274189,,
12274176,,
12274169,,
12274060,,
12274052,,
12274009,,
12273893,,
12273888,,
12273880,,
12273878,,
12273843,,
12273838,,
12273526,,
12273501,,
12273492,,
12273489,,
12273488,,
12273306,,
12273305,,
12273292,,
12273158,,
12273122,,
12273121,,
12273014,,
12272935,,
12272888,,
12272829,,
12272817,,
12272670,,
12272669,,
12272568,,
12272371,,
12272215,,
12272117,,
12271982,,
12271968,,
12271813,,
12271756,,
12271722,,
12271714,,
12271700,,
12271631,,
12271619,,
12271576,,
12271551,,
12271526,,
12271496,,
12271471,,
12271466,,
12271333,,
12271286,,
12271214,,
12271211,,
12271060,,
12271049,,
12270954,,
12270949,,
12270880,,
12270876,3/16/16 8:35 AM,9.95
12270857,,
12270826,,
12270821,,
12270817,,
12270733,,
12270672,,
12270615,,
12270594,,
12270591,,
12270538,,
12270511,3/9/16 10:05 AM,9.95
12270478,,
12270460,,
12270440,,
12270406,,
12270382,,
12270376,,
12270346,,
12270290,,
12270206,,
12270197,,
12270177,,
12270172,,
12270147,,
12270108,,
12270092,,
12270079,,
12270063,,
12270020,,
12269973,,
12269842,,
12269722,,
12269720,,
12269680,,
12269659,,
12269573,,
12269518,,
12269489,,
12269438,,
12269414,,
12269316,,
12269100,,
12269091,,
12269071,,
12268979,,
12268918,,
12268902,,
12268373,,
12268343,,
12268271,,
12268185,,
12268162,,
12268147,,
12268141,,
12268137,,
12268123,,
12268108,,
12268100,,
12268014,,
12267965,,
12267960,,
12267927,,
12267914,,
12267874,,
12267873,,
12267865,,
12267796,,
12267777,,
12267770,,
12267762,,
12267757,,
12267752,,
12267721,,
12267664,,
12267622,,
12267591,,
12267589,,
12267535,,
12267534,,
12267524,,
12267517,,
12267499,,
12267493,,
12267483,,
12267482,,
12267473,,
12267433,,
12267429,,
12267414,,
12267367,,
12267343,,
12267272,,
12267245,,
12267112,,
12267111,,
12267106,,
12267096,,
12267086,,
12267041,,
12266972,,
12266887,,
12266886,,
12266882,,
12266669,,
12266636,,
12266634,,
12266624,,
12266528,,
12266482,,
12266475,,
12266474,,
12266473,,
12266406,,
